fault_id,pump_id,sample_id,state,AC1,GYR,CTB,CTR,CV1,VRY,PRS,SMG,WTF
00000000000_,2,4,air,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_4_In air_ Jul 26 15_53_43 2023\AC1 No Fault_2_4_In air_ Jul 26 15_53_43 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_4_In air_ Jul 26 15_53_43 2023\GYR No Fault_2_4_In air_ Jul 26 15_53_43 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_4_In air_ Jul 26 15_53_43 2023\CTB No Fault_2_4_In air_ Jul 26 15_53_43 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_4_In air_ Jul 26 15_53_43 2023\CTR No Fault_2_4_In air_ Jul 26 15_53_43 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_4_In air_ Jul 26 15_53_43 2023\CV1 No Fault_2_4_In air_ Jul 26 15_53_43 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_4_In air_ Jul 26 15_53_43 2023\VRY No Fault_2_4_In air_ Jul 26 15_53_43 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_4_In air_ Jul 26 15_53_43 2023\SMG No Fault_2_4_In air_ Jul 26 15_53_43 2023.csv,
00000000000_,2,4,water,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_4_In water_ Jul 26 15_31_51 2023\AC1 No Fault_2_4_In water_ Jul 26 15_31_51 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_4_In water_ Jul 26 15_31_51 2023\GYR No Fault_2_4_In water_ Jul 26 15_31_51 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_4_In water_ Jul 26 15_31_51 2023\CTB No Fault_2_4_In water_ Jul 26 15_31_51 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_4_In water_ Jul 26 15_31_51 2023\CTR No Fault_2_4_In water_ Jul 26 15_31_51 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_4_In water_ Jul 26 15_31_51 2023\CV1 No Fault_2_4_In water_ Jul 26 15_31_51 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_4_In water_ Jul 26 15_31_51 2023\VRY No Fault_2_4_In water_ Jul 26 15_31_51 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_4_In water_ Jul 26 15_31_51 2023\PRS No Fault_2_4_In water_ Jul 26 15_31_51 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_4_In water_ Jul 26 15_31_51 2023\SMG No Fault_2_4_In water_ Jul 26 15_31_51 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_4_In water_ Jul 26 15_31_51 2023\WTF No Fault_2_4_In water_ Jul 26 15_31_51 2023.csv
00000000000_,2,5,air,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_5_In air_ Jul 26 15_36_34 2023\AC1 No Fault_2_5_In air_ Jul 26 15_36_34 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_5_In air_ Jul 26 15_36_34 2023\GYR No Fault_2_5_In air_ Jul 26 15_36_34 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_5_In air_ Jul 26 15_36_34 2023\CTB No Fault_2_5_In air_ Jul 26 15_36_34 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_5_In air_ Jul 26 15_36_34 2023\CTR No Fault_2_5_In air_ Jul 26 15_36_34 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_5_In air_ Jul 26 15_36_34 2023\CV1 No Fault_2_5_In air_ Jul 26 15_36_34 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_5_In air_ Jul 26 15_36_34 2023\VRY No Fault_2_5_In air_ Jul 26 15_36_34 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_5_In air_ Jul 26 15_36_34 2023\SMG No Fault_2_5_In air_ Jul 26 15_36_34 2023.csv,
00000000000_,2,5,water,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_5_In water_ Jul 26 15_43_30 2023\AC1 No Fault_2_5_In water_ Jul 26 15_43_30 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_5_In water_ Jul 26 15_43_30 2023\GYR No Fault_2_5_In water_ Jul 26 15_43_30 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_5_In water_ Jul 26 15_43_30 2023\CTB No Fault_2_5_In water_ Jul 26 15_43_30 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_5_In water_ Jul 26 15_43_30 2023\CTR No Fault_2_5_In water_ Jul 26 15_43_30 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_5_In water_ Jul 26 15_43_30 2023\CV1 No Fault_2_5_In water_ Jul 26 15_43_30 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_5_In water_ Jul 26 15_43_30 2023\VRY No Fault_2_5_In water_ Jul 26 15_43_30 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_5_In water_ Jul 26 15_43_30 2023\PRS No Fault_2_5_In water_ Jul 26 15_43_30 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_5_In water_ Jul 26 15_43_30 2023\SMG No Fault_2_5_In water_ Jul 26 15_43_30 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_2_5_In water_ Jul 26 15_43_30 2023\WTF No Fault_2_5_In water_ Jul 26 15_43_30 2023.csv
00000000000_,3,3,air,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_3_3_In air_ Jul 26 16_29_02 2023\AC1 No Fault_3_3_In air_ Jul 26 16_29_02 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_3_3_In air_ Jul 26 16_29_02 2023\GYR No Fault_3_3_In air_ Jul 26 16_29_02 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_3_3_In air_ Jul 26 16_29_02 2023\CTB No Fault_3_3_In air_ Jul 26 16_29_02 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_3_3_In air_ Jul 26 16_29_02 2023\CTR No Fault_3_3_In air_ Jul 26 16_29_02 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_3_3_In air_ Jul 26 16_29_02 2023\CV1 No Fault_3_3_In air_ Jul 26 16_29_02 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_3_3_In air_ Jul 26 16_29_02 2023\VRY No Fault_3_3_In air_ Jul 26 16_29_02 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230726\No Fault_3_3_In air_ Jul 26 16_29_02 2023\SMG No Fault_3_3_In air_ Jul 26 16_29_02 2023.csv,
00000000000_,3,3,water,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_3_In water_ Jul 27 11_16_25 2023\AC1 No Fault_3_3_In water_ Jul 27 11_16_25 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_3_In water_ Jul 27 11_16_25 2023\GYR No Fault_3_3_In water_ Jul 27 11_16_25 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_3_In water_ Jul 27 11_16_25 2023\CTB No Fault_3_3_In water_ Jul 27 11_16_25 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_3_In water_ Jul 27 11_16_25 2023\CTR No Fault_3_3_In water_ Jul 27 11_16_25 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_3_In water_ Jul 27 11_16_25 2023\CV1 No Fault_3_3_In water_ Jul 27 11_16_25 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_3_In water_ Jul 27 11_16_25 2023\VRY No Fault_3_3_In water_ Jul 27 11_16_25 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_3_In water_ Jul 27 11_16_25 2023\PRS No Fault_3_3_In water_ Jul 27 11_16_25 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_3_In water_ Jul 27 11_16_25 2023\SMG No Fault_3_3_In water_ Jul 27 11_16_25 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_3_In water_ Jul 27 11_16_25 2023\WTF No Fault_3_3_In water_ Jul 27 11_16_25 2023.csv
00000000000_,3,4,air,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_4_In air_ Jul 27 10_48_55 2023\AC1 No Fault_3_4_In air_ Jul 27 10_48_55 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_4_In air_ Jul 27 10_48_55 2023\GYR No Fault_3_4_In air_ Jul 27 10_48_55 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_4_In air_ Jul 27 10_48_55 2023\CTB No Fault_3_4_In air_ Jul 27 10_48_55 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_4_In air_ Jul 27 10_48_55 2023\CTR No Fault_3_4_In air_ Jul 27 10_48_55 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_4_In air_ Jul 27 10_48_55 2023\CV1 No Fault_3_4_In air_ Jul 27 10_48_55 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_4_In air_ Jul 27 10_48_55 2023\VRY No Fault_3_4_In air_ Jul 27 10_48_55 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_4_In air_ Jul 27 10_48_55 2023\SMG No Fault_3_4_In air_ Jul 27 10_48_55 2023.csv,
00000000000_,3,4,water,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_4_In water_ Jul 27 11_23_03 2023\AC1 No Fault_3_4_In water_ Jul 27 11_23_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_4_In water_ Jul 27 11_23_03 2023\GYR No Fault_3_4_In water_ Jul 27 11_23_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_4_In water_ Jul 27 11_23_03 2023\CTB No Fault_3_4_In water_ Jul 27 11_23_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_4_In water_ Jul 27 11_23_03 2023\CTR No Fault_3_4_In water_ Jul 27 11_23_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_4_In water_ Jul 27 11_23_03 2023\CV1 No Fault_3_4_In water_ Jul 27 11_23_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_4_In water_ Jul 27 11_23_03 2023\VRY No Fault_3_4_In water_ Jul 27 11_23_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_4_In water_ Jul 27 11_23_03 2023\PRS No Fault_3_4_In water_ Jul 27 11_23_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_4_In water_ Jul 27 11_23_03 2023\SMG No Fault_3_4_In water_ Jul 27 11_23_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_4_In water_ Jul 27 11_23_03 2023\WTF No Fault_3_4_In water_ Jul 27 11_23_03 2023.csv
00000000000_,3,5,air,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_5_In air_ Jul 27 11_34_34 2023\AC1 No Fault_3_5_In air_ Jul 27 11_34_34 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_5_In air_ Jul 27 11_34_34 2023\GYR No Fault_3_5_In air_ Jul 27 11_34_34 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_5_In air_ Jul 27 11_34_34 2023\CTB No Fault_3_5_In air_ Jul 27 11_34_34 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_5_In air_ Jul 27 11_34_34 2023\CTR No Fault_3_5_In air_ Jul 27 11_34_34 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_5_In air_ Jul 27 11_34_34 2023\CV1 No Fault_3_5_In air_ Jul 27 11_34_34 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_5_In air_ Jul 27 11_34_34 2023\VRY No Fault_3_5_In air_ Jul 27 11_34_34 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_5_In air_ Jul 27 11_34_34 2023\SMG No Fault_3_5_In air_ Jul 27 11_34_34 2023.csv,
00000000000_,3,5,water,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_5_In water_ Jul 27 11_29_24 2023\AC1 No Fault_3_5_In water_ Jul 27 11_29_24 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_5_In water_ Jul 27 11_29_24 2023\GYR No Fault_3_5_In water_ Jul 27 11_29_24 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_5_In water_ Jul 27 11_29_24 2023\CTB No Fault_3_5_In water_ Jul 27 11_29_24 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_5_In water_ Jul 27 11_29_24 2023\CTR No Fault_3_5_In water_ Jul 27 11_29_24 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_5_In water_ Jul 27 11_29_24 2023\CV1 No Fault_3_5_In water_ Jul 27 11_29_24 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_5_In water_ Jul 27 11_29_24 2023\VRY No Fault_3_5_In water_ Jul 27 11_29_24 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_5_In water_ Jul 27 11_29_24 2023\PRS No Fault_3_5_In water_ Jul 27 11_29_24 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_5_In water_ Jul 27 11_29_24 2023\SMG No Fault_3_5_In water_ Jul 27 11_29_24 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230727-31\No Fault_3_5_In water_ Jul 27 11_29_24 2023\WTF No Fault_3_5_In water_ Jul 27 11_29_24 2023.csv
00000000001_,1,1,air,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_1_In air_ Aug  2 17_26_12 2023\AC1 Tilted Motor (Non Uniform Gap)_1_1_In air_ Aug  2 17_26_12 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_1_In air_ Aug  2 17_26_12 2023\GYR Tilted Motor (Non Uniform Gap)_1_1_In air_ Aug  2 17_26_12 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_1_In air_ Aug  2 17_26_12 2023\CTB Tilted Motor (Non Uniform Gap)_1_1_In air_ Aug  2 17_26_12 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_1_In air_ Aug  2 17_26_12 2023\CTR Tilted Motor (Non Uniform Gap)_1_1_In air_ Aug  2 17_26_12 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_1_In air_ Aug  2 17_26_12 2023\CV1 Tilted Motor (Non Uniform Gap)_1_1_In air_ Aug  2 17_26_12 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_1_In air_ Aug  2 17_26_12 2023\VRY Tilted Motor (Non Uniform Gap)_1_1_In air_ Aug  2 17_26_12 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_1_In air_ Aug  2 17_26_12 2023\SMG Tilted Motor (Non Uniform Gap)_1_1_In air_ Aug  2 17_26_12 2023.csv,
00000000001_,1,1,water,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_1_In water_ Aug  2 17_22_52 2023\AC1 Tilted Motor (Non Uniform Gap)_1_1_In water_ Aug  2 17_22_52 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_1_In water_ Aug  2 17_22_52 2023\GYR Tilted Motor (Non Uniform Gap)_1_1_In water_ Aug  2 17_22_52 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_1_In water_ Aug  2 17_22_52 2023\CTB Tilted Motor (Non Uniform Gap)_1_1_In water_ Aug  2 17_22_52 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_1_In water_ Aug  2 17_22_52 2023\CTR Tilted Motor (Non Uniform Gap)_1_1_In water_ Aug  2 17_22_52 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_1_In water_ Aug  2 17_22_52 2023\CV1 Tilted Motor (Non Uniform Gap)_1_1_In water_ Aug  2 17_22_52 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_1_In water_ Aug  2 17_22_52 2023\VRY Tilted Motor (Non Uniform Gap)_1_1_In water_ Aug  2 17_22_52 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_1_In water_ Aug  2 17_22_52 2023\PRS Tilted Motor (Non Uniform Gap)_1_1_In water_ Aug  2 17_22_52 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_1_In water_ Aug  2 17_22_52 2023\SMG Tilted Motor (Non Uniform Gap)_1_1_In water_ Aug  2 17_22_52 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_1_In water_ Aug  2 17_22_52 2023\WTF Tilted Motor (Non Uniform Gap)_1_1_In water_ Aug  2 17_22_52 2023.csv
00000000001_,1,2,air,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_2_In air_ Aug  2 17_30_49 2023\AC1 Tilted Motor (Non Uniform Gap)_1_2_In air_ Aug  2 17_30_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_2_In air_ Aug  2 17_30_49 2023\GYR Tilted Motor (Non Uniform Gap)_1_2_In air_ Aug  2 17_30_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_2_In air_ Aug  2 17_30_49 2023\CTB Tilted Motor (Non Uniform Gap)_1_2_In air_ Aug  2 17_30_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_2_In air_ Aug  2 17_30_49 2023\CTR Tilted Motor (Non Uniform Gap)_1_2_In air_ Aug  2 17_30_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_2_In air_ Aug  2 17_30_49 2023\CV1 Tilted Motor (Non Uniform Gap)_1_2_In air_ Aug  2 17_30_49 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_2_In air_ Aug  2 17_30_49 2023\VRY Tilted Motor (Non Uniform Gap)_1_2_In air_ Aug  2 17_30_49 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_2_In air_ Aug  2 17_30_49 2023\SMG Tilted Motor (Non Uniform Gap)_1_2_In air_ Aug  2 17_30_49 2023.csv,
00000000001_,1,2,water,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_2_In water_ Aug  2 17_27_25 2023\AC1 Tilted Motor (Non Uniform Gap)_1_2_In water_ Aug  2 17_27_25 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_2_In water_ Aug  2 17_27_25 2023\GYR Tilted Motor (Non Uniform Gap)_1_2_In water_ Aug  2 17_27_25 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_2_In water_ Aug  2 17_27_25 2023\CTB Tilted Motor (Non Uniform Gap)_1_2_In water_ Aug  2 17_27_25 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_2_In water_ Aug  2 17_27_25 2023\CTR Tilted Motor (Non Uniform Gap)_1_2_In water_ Aug  2 17_27_25 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_2_In water_ Aug  2 17_27_25 2023\CV1 Tilted Motor (Non Uniform Gap)_1_2_In water_ Aug  2 17_27_25 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_2_In water_ Aug  2 17_27_25 2023\VRY Tilted Motor (Non Uniform Gap)_1_2_In water_ Aug  2 17_27_25 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_2_In water_ Aug  2 17_27_25 2023\PRS Tilted Motor (Non Uniform Gap)_1_2_In water_ Aug  2 17_27_25 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_2_In water_ Aug  2 17_27_25 2023\SMG Tilted Motor (Non Uniform Gap)_1_2_In water_ Aug  2 17_27_25 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_2_In water_ Aug  2 17_27_25 2023\WTF Tilted Motor (Non Uniform Gap)_1_2_In water_ Aug  2 17_27_25 2023.csv
00000000001_,1,3,air,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_3_In air_ Aug  2 17_35_02 2023\AC1 Tilted Motor (Non Uniform Gap)_1_3_In air_ Aug  2 17_35_02 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_3_In air_ Aug  2 17_35_02 2023\GYR Tilted Motor (Non Uniform Gap)_1_3_In air_ Aug  2 17_35_02 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_3_In air_ Aug  2 17_35_02 2023\CTB Tilted Motor (Non Uniform Gap)_1_3_In air_ Aug  2 17_35_02 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_3_In air_ Aug  2 17_35_02 2023\CTR Tilted Motor (Non Uniform Gap)_1_3_In air_ Aug  2 17_35_02 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_3_In air_ Aug  2 17_35_02 2023\CV1 Tilted Motor (Non Uniform Gap)_1_3_In air_ Aug  2 17_35_02 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_3_In air_ Aug  2 17_35_02 2023\VRY Tilted Motor (Non Uniform Gap)_1_3_In air_ Aug  2 17_35_02 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_3_In air_ Aug  2 17_35_02 2023\SMG Tilted Motor (Non Uniform Gap)_1_3_In air_ Aug  2 17_35_02 2023.csv,
00000000001_,1,3,water,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_3_In water_ Aug  2 17_32_03 2023\AC1 Tilted Motor (Non Uniform Gap)_1_3_In water_ Aug  2 17_32_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_3_In water_ Aug  2 17_32_03 2023\GYR Tilted Motor (Non Uniform Gap)_1_3_In water_ Aug  2 17_32_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_3_In water_ Aug  2 17_32_03 2023\CTB Tilted Motor (Non Uniform Gap)_1_3_In water_ Aug  2 17_32_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_3_In water_ Aug  2 17_32_03 2023\CTR Tilted Motor (Non Uniform Gap)_1_3_In water_ Aug  2 17_32_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_3_In water_ Aug  2 17_32_03 2023\CV1 Tilted Motor (Non Uniform Gap)_1_3_In water_ Aug  2 17_32_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_3_In water_ Aug  2 17_32_03 2023\VRY Tilted Motor (Non Uniform Gap)_1_3_In water_ Aug  2 17_32_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_3_In water_ Aug  2 17_32_03 2023\PRS Tilted Motor (Non Uniform Gap)_1_3_In water_ Aug  2 17_32_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_3_In water_ Aug  2 17_32_03 2023\SMG Tilted Motor (Non Uniform Gap)_1_3_In water_ Aug  2 17_32_03 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_3_In water_ Aug  2 17_32_03 2023\WTF Tilted Motor (Non Uniform Gap)_1_3_In water_ Aug  2 17_32_03 2023.csv
00000000001_,1,4,air,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_4_In air_ Aug  2 17_39_13 2023\AC1 Tilted Motor (Non Uniform Gap)_1_4_In air_ Aug  2 17_39_13 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_4_In air_ Aug  2 17_39_13 2023\GYR Tilted Motor (Non Uniform Gap)_1_4_In air_ Aug  2 17_39_13 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_4_In air_ Aug  2 17_39_13 2023\CTB Tilted Motor (Non Uniform Gap)_1_4_In air_ Aug  2 17_39_13 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_4_In air_ Aug  2 17_39_13 2023\CTR Tilted Motor (Non Uniform Gap)_1_4_In air_ Aug  2 17_39_13 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_4_In air_ Aug  2 17_39_13 2023\CV1 Tilted Motor (Non Uniform Gap)_1_4_In air_ Aug  2 17_39_13 2023.csv,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_4_In air_ Aug  2 17_39_13 2023\VRY Tilted Motor (Non Uniform Gap)_1_4_In air_ Aug  2 17_39_13 2023.csv,,D:\VGuard Ahemedebad Data\Primary_20230801-04\Tilted Motor (Non Uniform Gap)_1_4_In air_ Aug  2 17_39_13 2023\SMG Tilted Motor (Non Uniform Gap)_1_4_In air_ Aug  2 17_39_13 2023.csv,
